id,name,city,city_id,city_url,displayType,type,subType,url,center
59f8b70c918c3c0221eb,"Alkapuri, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,locality
c5b8c64bcba976b1fca0,"Alpana Colony, Jhotwara, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,neighbourhood
a45c95b6536957343a25,"Amrapali Circle, Vaishali Nagar, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,sublocality
9e5b4ac340581a624c77,"Amer, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,locality
5996c077d6eeec09ef84,"Ambabari, Vidhyadhar Nagar, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,sublocality
a32b360a5a5ff2e45798,"Ambedkar Nagar, Tonk Phatak, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,sublocality
7c469bb7c928e300eb15,"Amratpuri, Transport Nagar, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,sublocality
cf97a31e3f40106cdaa0,"Amar Nagar, Anand Nagar, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,sublocality
8ef932f2b0bb4d552671,"Amrit Nagar, Sunder Nagar, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,neighbourhood
c3153b3730af6ee63137,"Anand Nagar, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,locality
a9513ff946ae84d60997,"Anand Lok, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,locality
e14e5fc661d0186fb432,"Anand Puri, Adarsh Nagar, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,neighbourhood
932eb047a999c2f5849e,"Anand Vihar, Keshar Vihar, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,neighbourhood
692fd842852a7ec4fc3e,"Annuhi Vihar, Gokulpura, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,neighbourhood
d61a1e03561167a21dbe,"Angira Nagar, Jhotwara, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,neighbourhood
31f55b820612a95e1eb4,"Anita Colony, Bajaj Nagar, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,sublocality
d17409df7340a01923e2,"Ajmer Road, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,housing_region
4e6593bcd1c13d61b032,"Ajmer Road, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,housing_region
bd712af571d7a37175a9,"Ashok Nagar, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,locality
4aec1e61b463172a201a,"Ayodhya Nagar, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,locality
c834f37956989e5fd685,"Adarsh Nagar, Jaipur",Jaipur,9012656d290ec65ef174,jaipur_rajasthan,Locality,polygon,locality
